Commodity_Description,Country_Code,Country_Name,Market_Year,Attribute_Description,Metric Ton
Apples,AF,Afghanistan,2000,Fresh Dom. Consumption,0
Apples,AL,Albania,2000,Fresh Dom. Consumption,0
Apples,AO,Angola,2000,Fresh Dom. Consumption,0
Apples,AS,Australia,2000,Fresh Dom. Consumption,130000
Apples,BE,Belgium-Luxembourg,2000,Fresh Dom. Consumption,206551
Apples,BK,Bosnia and Herzegovina,2000,Fresh Dom. Consumption,0
Apples,BM,Burma,2000,Fresh Dom. Consumption,0
Apples,BR,Brazil,2000,Fresh Dom. Consumption,750103
Apples,CA,Canada,2000,Fresh Dom. Consumption,404996
Apples,CH,China,2000,Fresh Dom. Consumption,19159235
Apples,CI,Chile,2000,Fresh Dom. Consumption,89766
Apples,DR,Dominican Republic,2000,Fresh Dom. Consumption,0
Apples,EG,Egypt,2000,Fresh Dom. Consumption,0
Apples,FR,France,2000,Fresh Dom. Consumption,1141900
Apples,GM,Germany,2000,Fresh Dom. Consumption,2080571
Apples,GR,Greece,2000,Fresh Dom. Consumption,249300
Apples,HU,Hungary,2000,Fresh Dom. Consumption,140000
Apples,IS,Israel,2000,Fresh Dom. Consumption,0
Apples,IT,Italy,2000,Fresh Dom. Consumption,1363000
Apples,IZ,Iraq,2000,Fresh Dom. Consumption,0
Apples,JA,Japan,2000,Fresh Dom. Consumption,672359
Apples,KN,"Korea, North",2000,Fresh Dom. Consumption,0
Apples,KU,Kuwait,2000,Fresh Dom. Consumption,0
Apples,LO,Slovakia,2000,Fresh Dom. Consumption,78000
Apples,MU,Oman,2000,Fresh Dom. Consumption,0
Apples,MX,Mexico,2000,Fresh Dom. Consumption,496308
Apples,NI,Nigeria,2000,Fresh Dom. Consumption,0
Apples,NL,Netherlands,2000,Fresh Dom. Consumption,325528
Apples,NP,Nepal,2000,Fresh Dom. Consumption,0
Apples,NZ,New Zealand,2000,Fresh Dom. Consumption,56726
Apples,PK,Pakistan,2000,Fresh Dom. Consumption,0
Apples,PL,Poland,2000,Fresh Dom. Consumption,764000
Apples,QA,Qatar,2000,Fresh Dom. Consumption,0
Apples,RH,Zimbabwe,2000,Fresh Dom. Consumption,0
Apples,RS,Russia,2000,Fresh Dom. Consumption,1073505
Apples,SF,South Africa,2000,Fresh Dom. Consumption,248466
Apples,SP,Spain,2000,Fresh Dom. Consumption,721000
Apples,SW,Sweden,2000,Fresh Dom. Consumption,148070
Apples,SY,Syria,2000,Fresh Dom. Consumption,0
Apples,TU,Turkey,2000,Fresh Dom. Consumption,2265291
Apples,TW,Taiwan,2000,Fresh Dom. Consumption,142763
Apples,TX,Turkmenistan,2000,Fresh Dom. Consumption,0
Apples,UK,United Kingdom,2000,Fresh Dom. Consumption,582450
Apples,US,United States,2000,Fresh Dom. Consumption,2277740
Apples,ZA,Zambia,2000,Fresh Dom. Consumption,0
Apples,AF,Afghanistan,2001,Fresh Dom. Consumption,0
Apples,AG,Algeria,2001,Fresh Dom. Consumption,35300
Apples,AJ,Azerbaijan,2001,Fresh Dom. Consumption,98100
Apples,AL,Albania,2001,Fresh Dom. Consumption,12314
Apples,AO,Angola,2001,Fresh Dom. Consumption,11037
Apples,AS,Australia,2001,Fresh Dom. Consumption,294800
Apples,BE,Belgium-Luxembourg,2001,Fresh Dom. Consumption,0
Apples,BG,Bangladesh,2001,Fresh Dom. Consumption,14400
Apples,BK,Bosnia and Herzegovina,2001,Fresh Dom. Consumption,18309
Apples,BM,Burma,2001,Fresh Dom. Consumption,34076
Apples,BO,Belarus,2001,Fresh Dom. Consumption,395666
Apples,BR,Brazil,2001,Fresh Dom. Consumption,845000
Apples,CA,Canada,2001,Fresh Dom. Consumption,342300
Apples,CE,Sri Lanka,2001,Fresh Dom. Consumption,15400
Apples,CH,China,2001,Fresh Dom. Consumption,17704900
Apples,CI,Chile,2001,Fresh Dom. Consumption,110000
Apples,CO,Colombia,2001,Fresh Dom. Consumption,59127
Apples,CS,Costa Rica,2001,Fresh Dom. Consumption,10700
Apples,DR,Dominican Republic,2001,Fresh Dom. Consumption,11738
Apples,E4,European Union,2001,Fresh Dom. Consumption,5197500
Apples,EC,Ecuador,2001,Fresh Dom. Consumption,36200
Apples,EG,Egypt,2001,Fresh Dom. Consumption,9362
Apples,FR,France,2001,Fresh Dom. Consumption,0
Apples,GM,Germany,2001,Fresh Dom. Consumption,0
Apples,GR,Greece,2001,Fresh Dom. Consumption,0
Apples,GT,Guatemala,2001,Fresh Dom. Consumption,33603
Apples,HK,Hong Kong,2001,Fresh Dom. Consumption,53914
Apples,HO,Honduras,2001,Fresh Dom. Consumption,5800
Apples,HR,Croatia,2001,Fresh Dom. Consumption,0
Apples,HU,Hungary,2001,Fresh Dom. Consumption,0
Apples,ID,Indonesia,2001,Fresh Dom. Consumption,64600
Apples,IN,India,2001,Fresh Dom. Consumption,1175000
Apples,IR,Iran,2001,Fresh Dom. Consumption,2330516
Apples,IS,Israel,2001,Fresh Dom. Consumption,4324
Apples,IT,Italy,2001,Fresh Dom. Consumption,0
Apples,IZ,Iraq,2001,Fresh Dom. Consumption,0
Apples,JA,Japan,2001,Fresh Dom. Consumption,919500
Apples,KG,Kyrgyzstan,2001,Fresh Dom. Consumption,107700
Apples,KN,"Korea, North",2001,Fresh Dom. Consumption,8263
Apples,KU,Kuwait,2001,Fresh Dom. Consumption,5970
Apples,KZ,Kazakhstan,2001,Fresh Dom. Consumption,113900
Apples,LO,Slovakia,2001,Fresh Dom. Consumption,0
Apples,LY,Libya,2001,Fresh Dom. Consumption,7500
Apples,MU,Oman,2001,Fresh Dom. Consumption,591
Apples,MX,Mexico,2001,Fresh Dom. Consumption,542300
Apples,MY,Malaysia,2001,Fresh Dom. Consumption,82000
Apples,NI,Nigeria,2001,Fresh Dom. Consumption,22
Apples,NL,Netherlands,2001,Fresh Dom. Consumption,0
Apples,NO,Norway,2001,Fresh Dom. Consumption,61499
Apples,NP,Nepal,2001,Fresh Dom. Consumption,3880
Apples,NZ,New Zealand,2001,Fresh Dom. Consumption,76400
Apples,PE,Peru,2001,Fresh Dom. Consumption,24200
Apples,PK,Pakistan,2001,Fresh Dom. Consumption,87
Apples,PL,Poland,2001,Fresh Dom. Consumption,0
Apples,QA,Qatar,2001,Fresh Dom. Consumption,114
Apples,RB,Serbia,2001,Fresh Dom. Consumption,120900
Apples,RH,Zimbabwe,2001,Fresh Dom. Consumption,2441
Apples,RP,Philippines,2001,Fresh Dom. Consumption,52800
Apples,RS,Russia,2001,Fresh Dom. Consumption,772400
Apples,SA,Saudi Arabia,2001,Fresh Dom. Consumption,97200
Apples,SF,South Africa,2001,Fresh Dom. Consumption,152700
Apples,SN,Singapore,2001,Fresh Dom. Consumption,43000
Apples,SP,Spain,2001,Fresh Dom. Consumption,0
Apples,SW,Sweden,2001,Fresh Dom. Consumption,0
Apples,SY,Syria,2001,Fresh Dom. Consumption,31
Apples,TC,United Arab Emirates,2001,Fresh Dom. Consumption,56100
Apples,TH,Thailand,2001,Fresh Dom. Consumption,56900
Apples,TU,Turkey,2001,Fresh Dom. Consumption,2312300
Apples,TW,Taiwan,2001,Fresh Dom. Consumption,130000
Apples,TX,Turkmenistan,2001,Fresh Dom. Consumption,0
Apples,UK,United Kingdom,2001,Fresh Dom. Consumption,0
Apples,UP,Ukraine,2001,Fresh Dom. Consumption,522500
Apples,US,United States,2001,Fresh Dom. Consumption,2030505
Apples,UY,Uruguay,2001,Fresh Dom. Consumption,42894
Apples,VE,Venezuela,2001,Fresh Dom. Consumption,26900
Apples,VM,Vietnam,2001,Fresh Dom. Consumption,11200
Apples,ZA,Zambia,2001,Fresh Dom. Consumption,3116
Apples,AF,Afghanistan,2002,Fresh Dom. Consumption,4
Apples,AG,Algeria,2002,Fresh Dom. Consumption,45300
Apples,AJ,Azerbaijan,2002,Fresh Dom. Consumption,123800
Apples,AL,Albania,2002,Fresh Dom. Consumption,23129
Apples,AO,Angola,2002,Fresh Dom. Consumption,3922
Apples,AS,Australia,2002,Fresh Dom. Consumption,294000
Apples,BE,Belgium-Luxembourg,2002,Fresh Dom. Consumption,0
Apples,BG,Bangladesh,2002,Fresh Dom. Consumption,25000
Apples,BK,Bosnia and Herzegovina,2002,Fresh Dom. Consumption,27981
Apples,BM,Burma,2002,Fresh Dom. Consumption,27107
Apples,BO,Belarus,2002,Fresh Dom. Consumption,182442
Apples,BR,Brazil,2002,Fresh Dom. Consumption,807700
Apples,CA,Canada,2002,Fresh Dom. Consumption,314700
Apples,CE,Sri Lanka,2002,Fresh Dom. Consumption,20400
Apples,CH,China,2002,Fresh Dom. Consumption,15892400
Apples,CI,Chile,2002,Fresh Dom. Consumption,113600
Apples,CO,Colombia,2002,Fresh Dom. Consumption,52190
Apples,CS,Costa Rica,2002,Fresh Dom. Consumption,11300
Apples,DR,Dominican Republic,2002,Fresh Dom. Consumption,10419
Apples,E4,European Union,2002,Fresh Dom. Consumption,4564730
Apples,EC,Ecuador,2002,Fresh Dom. Consumption,37100
Apples,EG,Egypt,2002,Fresh Dom. Consumption,8126
Apples,FR,France,2002,Fresh Dom. Consumption,0
Apples,GM,Germany,2002,Fresh Dom. Consumption,0
Apples,GR,Greece,2002,Fresh Dom. Consumption,0
Apples,GT,Guatemala,2002,Fresh Dom. Consumption,24131
Apples,HK,Hong Kong,2002,Fresh Dom. Consumption,56546
Apples,HO,Honduras,2002,Fresh Dom. Consumption,8200
Apples,HR,Croatia,2002,Fresh Dom. Consumption,0
Apples,HU,Hungary,2002,Fresh Dom. Consumption,0
Apples,ID,Indonesia,2002,Fresh Dom. Consumption,83600
Apples,IN,India,2002,Fresh Dom. Consumption,1476700
Apples,IR,Iran,2002,Fresh Dom. Consumption,2517463
Apples,IS,Israel,2002,Fresh Dom. Consumption,3168
Apples,IT,Italy,2002,Fresh Dom. Consumption,0
Apples,IZ,Iraq,2002,Fresh Dom. Consumption,10
Apples,JA,Japan,2002,Fresh Dom. Consumption,830000
Apples,KG,Kyrgyzstan,2002,Fresh Dom. Consumption,106100
Apples,KN,"Korea, North",2002,Fresh Dom. Consumption,9769
Apples,KU,Kuwait,2002,Fresh Dom. Consumption,8574
Apples,KZ,Kazakhstan,2002,Fresh Dom. Consumption,114100
Apples,LO,Slovakia,2002,Fresh Dom. Consumption,0
Apples,LY,Libya,2002,Fresh Dom. Consumption,12900
Apples,MU,Oman,2002,Fresh Dom. Consumption,1073
Apples,MX,Mexico,2002,Fresh Dom. Consumption,560300
Apples,MY,Malaysia,2002,Fresh Dom. Consumption,78100
Apples,NI,Nigeria,2002,Fresh Dom. Consumption,14
Apples,NL,Netherlands,2002,Fresh Dom. Consumption,0
Apples,NO,Norway,2002,Fresh Dom. Consumption,54261
Apples,NP,Nepal,2002,Fresh Dom. Consumption,8746
Apples,NZ,New Zealand,2002,Fresh Dom. Consumption,69700
Apples,PE,Peru,2002,Fresh Dom. Consumption,23500
Apples,PK,Pakistan,2002,Fresh Dom. Consumption,170
Apples,PL,Poland,2002,Fresh Dom. Consumption,0
Apples,QA,Qatar,2002,Fresh Dom. Consumption,292
Apples,RB,Serbia,2002,Fresh Dom. Consumption,140200
Apples,RH,Zimbabwe,2002,Fresh Dom. Consumption,2465
Apples,RP,Philippines,2002,Fresh Dom. Consumption,50000
Apples,RS,Russia,2002,Fresh Dom. Consumption,920100
Apples,SA,Saudi Arabia,2002,Fresh Dom. Consumption,88800
Apples,SN,Singapore,2002,Fresh Dom. Consumption,42900
Apples,SP,Spain,2002,Fresh Dom. Consumption,0
Apples,SW,Sweden,2002,Fresh Dom. Consumption,0
Apples,SY,Syria,2002,Fresh Dom. Consumption,286
Apples,TC,United Arab Emirates,2002,Fresh Dom. Consumption,63600
Apples,TH,Thailand,2002,Fresh Dom. Consumption,51000
Apples,TU,Turkey,2002,Fresh Dom. Consumption,2075900
Apples,TW,Taiwan,2002,Fresh Dom. Consumption,119800
Apples,TX,Turkmenistan,2002,Fresh Dom. Consumption,9
Apples,UK,United Kingdom,2002,Fresh Dom. Consumption,0
Apples,UP,Ukraine,2002,Fresh Dom. Consumption,871500
Apples,US,United States,2002,Fresh Dom. Consumption,2102043
Apples,UY,Uruguay,2002,Fresh Dom. Consumption,67537
Apples,VE,Venezuela,2002,Fresh Dom. Consumption,10100
Apples,VM,Vietnam,2002,Fresh Dom. Consumption,66600
Apples,ZA,Zambia,2002,Fresh Dom. Consumption,1529
Apples,AF,Afghanistan,2003,Fresh Dom. Consumption,31
Apples,AG,Algeria,2003,Fresh Dom. Consumption,58500
Apples,AJ,Azerbaijan,2003,Fresh Dom. Consumption,133800
Apples,AL,Albania,2003,Fresh Dom. Consumption,24177
Apples,AO,Angola,2003,Fresh Dom. Consumption,4988
Apples,AS,Australia,2003,Fresh Dom. Consumption,239800
Apples,BE,Belgium-Luxembourg,2003,Fresh Dom. Consumption,0
Apples,BG,Bangladesh,2003,Fresh Dom. Consumption,21100
Apples,BK,Bosnia and Herzegovina,2003,Fresh Dom. Consumption,27248
Apples,BM,Burma,2003,Fresh Dom. Consumption,14252
Apples,BO,Belarus,2003,Fresh Dom. Consumption,264100
Apples,BR,Brazil,2003,Fresh Dom. Consumption,869700
Apples,CA,Canada,2003,Fresh Dom. Consumption,349800
Apples,CE,Sri Lanka,2003,Fresh Dom. Consumption,21000
Apples,CH,China,2003,Fresh Dom. Consumption,16628500
Apples,CI,Chile,2003,Fresh Dom. Consumption,117900
Apples,CO,Colombia,2003,Fresh Dom. Consumption,57166
Apples,CS,Costa Rica,2003,Fresh Dom. Consumption,11800
Apples,DR,Dominican Republic,2003,Fresh Dom. Consumption,5386
Apples,E4,European Union,2003,Fresh Dom. Consumption,5089330
Apples,EC,Ecuador,2003,Fresh Dom. Consumption,38000
Apples,EG,Egypt,2003,Fresh Dom. Consumption,5115
Apples,FR,France,2003,Fresh Dom. Consumption,0
Apples,GM,Germany,2003,Fresh Dom. Consumption,0
Apples,GR,Greece,2003,Fresh Dom. Consumption,0
Apples,GT,Guatemala,2003,Fresh Dom. Consumption,30122
Apples,HK,Hong Kong,2003,Fresh Dom. Consumption,53828
Apples,HO,Honduras,2003,Fresh Dom. Consumption,6000
Apples,HR,Croatia,2003,Fresh Dom. Consumption,0
Apples,HU,Hungary,2003,Fresh Dom. Consumption,0
Apples,ID,Indonesia,2003,Fresh Dom. Consumption,94600
Apples,IN,India,2003,Fresh Dom. Consumption,1530000
Apples,IR,Iran,2003,Fresh Dom. Consumption,2218191
Apples,IS,Israel,2003,Fresh Dom. Consumption,2460
Apples,IT,Italy,2003,Fresh Dom. Consumption,0
Apples,IZ,Iraq,2003,Fresh Dom. Consumption,1931
Apples,JA,Japan,2003,Fresh Dom. Consumption,739000
Apples,KG,Kyrgyzstan,2003,Fresh Dom. Consumption,131400
Apples,KN,"Korea, North",2003,Fresh Dom. Consumption,15984
Apples,KU,Kuwait,2003,Fresh Dom. Consumption,6857
Apples,KZ,Kazakhstan,2003,Fresh Dom. Consumption,172600
Apples,LO,Slovakia,2003,Fresh Dom. Consumption,0
Apples,LY,Libya,2003,Fresh Dom. Consumption,7900
Apples,MU,Oman,2003,Fresh Dom. Consumption,1966
Apples,MX,Mexico,2003,Fresh Dom. Consumption,551100
Apples,MY,Malaysia,2003,Fresh Dom. Consumption,83300
Apples,NI,Nigeria,2003,Fresh Dom. Consumption,215
Apples,NL,Netherlands,2003,Fresh Dom. Consumption,0
Apples,NO,Norway,2003,Fresh Dom. Consumption,62837
Apples,NP,Nepal,2003,Fresh Dom. Consumption,13604
Apples,NZ,New Zealand,2003,Fresh Dom. Consumption,55700
Apples,PE,Peru,2003,Fresh Dom. Consumption,26200
Apples,PK,Pakistan,2003,Fresh Dom. Consumption,21
Apples,PL,Poland,2003,Fresh Dom. Consumption,0
Apples,QA,Qatar,2003,Fresh Dom. Consumption,426
Apples,RB,Serbia,2003,Fresh Dom. Consumption,86500
Apples,RH,Zimbabwe,2003,Fresh Dom. Consumption,2298
Apples,RP,Philippines,2003,Fresh Dom. Consumption,64800
Apples,RS,Russia,2003,Fresh Dom. Consumption,950100
Apples,SA,Saudi Arabia,2003,Fresh Dom. Consumption,103300
Apples,SN,Singapore,2003,Fresh Dom. Consumption,37600
Apples,SP,Spain,2003,Fresh Dom. Consumption,0
Apples,SW,Sweden,2003,Fresh Dom. Consumption,0
Apples,SY,Syria,2003,Fresh Dom. Consumption,774
Apples,TC,United Arab Emirates,2003,Fresh Dom. Consumption,65300
Apples,TH,Thailand,2003,Fresh Dom. Consumption,91900
Apples,TU,Turkey,2003,Fresh Dom. Consumption,2455500
Apples,TW,Taiwan,2003,Fresh Dom. Consumption,114600
Apples,TX,Turkmenistan,2003,Fresh Dom. Consumption,2
Apples,UK,United Kingdom,2003,Fresh Dom. Consumption,0
Apples,UP,Ukraine,2003,Fresh Dom. Consumption,707100
Apples,US,United States,2003,Fresh Dom. Consumption,2239652
Apples,UY,Uruguay,2003,Fresh Dom. Consumption,60344
Apples,VE,Venezuela,2003,Fresh Dom. Consumption,16500
Apples,VM,Vietnam,2003,Fresh Dom. Consumption,69700
Apples,ZA,Zambia,2003,Fresh Dom. Consumption,1539
Apples,AF,Afghanistan,2004,Fresh Dom. Consumption,1
Apples,AG,Algeria,2004,Fresh Dom. Consumption,69900
Apples,AJ,Azerbaijan,2004,Fresh Dom. Consumption,132200
Apples,AL,Albania,2004,Fresh Dom. Consumption,33019
Apples,AO,Angola,2004,Fresh Dom. Consumption,6141
Apples,AS,Australia,2004,Fresh Dom. Consumption,313100
Apples,BG,Bangladesh,2004,Fresh Dom. Consumption,49400
Apples,BK,Bosnia and Herzegovina,2004,Fresh Dom. Consumption,24415
Apples,BM,Burma,2004,Fresh Dom. Consumption,22990
Apples,BO,Belarus,2004,Fresh Dom. Consumption,268356
Apples,BR,Brazil,2004,Fresh Dom. Consumption,818600
Apples,CA,Canada,2004,Fresh Dom. Consumption,346200
Apples,CE,Sri Lanka,2004,Fresh Dom. Consumption,17300
Apples,CH,China,2004,Fresh Dom. Consumption,17829900
Apples,CI,Chile,2004,Fresh Dom. Consumption,113000
Apples,CO,Colombia,2004,Fresh Dom. Consumption,62135
Apples,CS,Costa Rica,2004,Fresh Dom. Consumption,11900
Apples,DR,Dominican Republic,2004,Fresh Dom. Consumption,7776
Apples,E4,European Union,2004,Fresh Dom. Consumption,2943933
Apples,EC,Ecuador,2004,Fresh Dom. Consumption,43100
Apples,EG,Egypt,2004,Fresh Dom. Consumption,9745
Apples,GM,Germany,2004,Fresh Dom. Consumption,0
Apples,GR,Greece,2004,Fresh Dom. Consumption,0
Apples,GT,Guatemala,2004,Fresh Dom. Consumption,30123
Apples,HK,Hong Kong,2004,Fresh Dom. Consumption,58458
Apples,HO,Honduras,2004,Fresh Dom. Consumption,4500
Apples,HR,Croatia,2004,Fresh Dom. Consumption,0
Apples,HU,Hungary,2004,Fresh Dom. Consumption,0
Apples,ID,Indonesia,2004,Fresh Dom. Consumption,128600
Apples,IN,India,2004,Fresh Dom. Consumption,1746400
Apples,IR,Iran,2004,Fresh Dom. Consumption,2655998
Apples,IS,Israel,2004,Fresh Dom. Consumption,3754
Apples,IT,Italy,2004,Fresh Dom. Consumption,0
Apples,IZ,Iraq,2004,Fresh Dom. Consumption,7038
Apples,JA,Japan,2004,Fresh Dom. Consumption,808200
Apples,KG,Kyrgyzstan,2004,Fresh Dom. Consumption,121500
Apples,KN,"Korea, North",2004,Fresh Dom. Consumption,27404
Apples,KU,Kuwait,2004,Fresh Dom. Consumption,12489
Apples,KZ,Kazakhstan,2004,Fresh Dom. Consumption,134900
Apples,LO,Slovakia,2004,Fresh Dom. Consumption,0
Apples,LY,Libya,2004,Fresh Dom. Consumption,6800
Apples,MU,Oman,2004,Fresh Dom. Consumption,3953
Apples,MX,Mexico,2004,Fresh Dom. Consumption,652400
Apples,MY,Malaysia,2004,Fresh Dom. Consumption,78200
Apples,NI,Nigeria,2004,Fresh Dom. Consumption,130
Apples,NO,Norway,2004,Fresh Dom. Consumption,55628
Apples,NP,Nepal,2004,Fresh Dom. Consumption,15344
Apples,NZ,New Zealand,2004,Fresh Dom. Consumption,59500
Apples,PE,Peru,2004,Fresh Dom. Consumption,25800
Apples,PK,Pakistan,2004,Fresh Dom. Consumption,2139
Apples,PL,Poland,2004,Fresh Dom. Consumption,0
Apples,QA,Qatar,2004,Fresh Dom. Consumption,849
Apples,RB,Serbia,2004,Fresh Dom. Consumption,254600
Apples,RH,Zimbabwe,2004,Fresh Dom. Consumption,4641
Apples,RP,Philippines,2004,Fresh Dom. Consumption,42500
Apples,RS,Russia,2004,Fresh Dom. Consumption,996900
Apples,SA,Saudi Arabia,2004,Fresh Dom. Consumption,113900
Apples,SN,Singapore,2004,Fresh Dom. Consumption,37100
Apples,SP,Spain,2004,Fresh Dom. Consumption,0
Apples,SW,Sweden,2004,Fresh Dom. Consumption,0
Apples,SY,Syria,2004,Fresh Dom. Consumption,207
Apples,TC,United Arab Emirates,2004,Fresh Dom. Consumption,79000
Apples,TH,Thailand,2004,Fresh Dom. Consumption,92100
Apples,TU,Turkey,2004,Fresh Dom. Consumption,2172000
Apples,TW,Taiwan,2004,Fresh Dom. Consumption,122100
Apples,TX,Turkmenistan,2004,Fresh Dom. Consumption,2
Apples,UK,United Kingdom,2004,Fresh Dom. Consumption,0
Apples,UP,Ukraine,2004,Fresh Dom. Consumption,720100
Apples,US,United States,2004,Fresh Dom. Consumption,2513018
Apples,UY,Uruguay,2004,Fresh Dom. Consumption,67042
Apples,VE,Venezuela,2004,Fresh Dom. Consumption,33600
Apples,VM,Vietnam,2004,Fresh Dom. Consumption,115300
Apples,ZA,Zambia,2004,Fresh Dom. Consumption,2010
Apples,AF,Afghanistan,2005,Fresh Dom. Consumption,0
Apples,AG,Algeria,2005,Fresh Dom. Consumption,88700
Apples,AJ,Azerbaijan,2005,Fresh Dom. Consumption,118400
Apples,AL,Albania,2005,Fresh Dom. Consumption,26191
Apples,AO,Angola,2005,Fresh Dom. Consumption,4376
Apples,AS,Australia,2005,Fresh Dom. Consumption,268800
Apples,BG,Bangladesh,2005,Fresh Dom. Consumption,55000
Apples,BK,Bosnia and Herzegovina,2005,Fresh Dom. Consumption,23020
Apples,BM,Burma,2005,Fresh Dom. Consumption,736
Apples,BO,Belarus,2005,Fresh Dom. Consumption,551885
Apples,BR,Brazil,2005,Fresh Dom. Consumption,883500
Apples,CA,Canada,2005,Fresh Dom. Consumption,336900
Apples,CE,Sri Lanka,2005,Fresh Dom. Consumption,16500
Apples,CH,China,2005,Fresh Dom. Consumption,15882100
Apples,CI,Chile,2005,Fresh Dom. Consumption,90500
Apples,CO,Colombia,2005,Fresh Dom. Consumption,62118
Apples,CS,Costa Rica,2005,Fresh Dom. Consumption,8400
Apples,DR,Dominican Republic,2005,Fresh Dom. Consumption,13224
Apples,E4,European Union,2005,Fresh Dom. Consumption,2703623
Apples,EC,Ecuador,2005,Fresh Dom. Consumption,41800
Apples,EG,Egypt,2005,Fresh Dom. Consumption,11885
Apples,GM,Germany,2005,Fresh Dom. Consumption,0
Apples,GR,Greece,2005,Fresh Dom. Consumption,0
Apples,GT,Guatemala,2005,Fresh Dom. Consumption,75243
Apples,HK,Hong Kong,2005,Fresh Dom. Consumption,61115
Apples,HO,Honduras,2005,Fresh Dom. Consumption,9800
Apples,HR,Croatia,2005,Fresh Dom. Consumption,0
Apples,HU,Hungary,2005,Fresh Dom. Consumption,0
Apples,ID,Indonesia,2005,Fresh Dom. Consumption,120100
Apples,IN,India,2005,Fresh Dom. Consumption,1817000
Apples,IR,Iran,2005,Fresh Dom. Consumption,2303471
Apples,IS,Israel,2005,Fresh Dom. Consumption,3465
Apples,IT,Italy,2005,Fresh Dom. Consumption,0
Apples,IZ,Iraq,2005,Fresh Dom. Consumption,13239
Apples,JA,Japan,2005,Fresh Dom. Consumption,813000
Apples,KG,Kyrgyzstan,2005,Fresh Dom. Consumption,183000
Apples,KN,"Korea, North",2005,Fresh Dom. Consumption,18118
Apples,KU,Kuwait,2005,Fresh Dom. Consumption,9972
Apples,KZ,Kazakhstan,2005,Fresh Dom. Consumption,104600
Apples,LO,Slovakia,2005,Fresh Dom. Consumption,0
Apples,LY,Libya,2005,Fresh Dom. Consumption,19900
Apples,MU,Oman,2005,Fresh Dom. Consumption,6145
Apples,MX,Mexico,2005,Fresh Dom. Consumption,713400
Apples,MY,Malaysia,2005,Fresh Dom. Consumption,84600
Apples,NI,Nigeria,2005,Fresh Dom. Consumption,45
Apples,NO,Norway,2005,Fresh Dom. Consumption,67560
Apples,NP,Nepal,2005,Fresh Dom. Consumption,17451
Apples,NZ,New Zealand,2005,Fresh Dom. Consumption,55000
Apples,PE,Peru,2005,Fresh Dom. Consumption,28500
Apples,PK,Pakistan,2005,Fresh Dom. Consumption,6185
